1.0,0.0
2.383146,0.013780
2.391327,0.017127
2.406416,0.023822
2.421137,0.030278
2.436038,0.037125
2.451124,0.044755
2.466398,0.053232
2.486443,0.065628
2.502070,0.076574
2.517744,0.088184
2.529671,0.097939
2.542000,0.109612
2.556928,0.124532
2.571274,0.140106
2.586640,0.158790
2.599355,0.174823
2.611432,0.191472
2.623073,0.208615
2.632748,0.223430
2.641299,0.238935
2.648619,0.254158
2.654895,0.269387
2.660426,0.283698
2.666576,0.299222
2.671459,0.312778
2.677209,0.327513
2.683810,0.344639
2.689494,0.360240
2.695531,0.374572
2.701961,0.389610
2.709237,0.406154
2.715799,0.421929
2.722222,0.435637
2.729998,0.451840
2.738677,0.467836
2.746190,0.485368
2.755551,0.501130
2.763009,0.516075
2.770041,0.531677
2.777108,0.547009
2.785925,0.564397
2.790946,0.585696
2.798144,0.604638
2.803435,0.623333
2.806648,0.646048
2.811481,0.670357
2.814002,0.691113
2.818225,0.712082
2.821814,0.736009
2.825775,0.757988
2.826299,0.795168
2.826692,0.774332
2.831057,0.817704
2.831748,0.835583
2.835282,0.854546
2.838164,0.876912
2.842615,0.898474
2.848088,0.916962
2.853556,0.934159
2.860117,0.953045
2.866393,0.969395
2.874459,0.983243
2.885074,0.996820
2.897406,0.985469
2.908579,0.969301
2.917834,0.949868
2.926301,0.931013
2.932354,0.913883
2.940126,0.893201
2.947881,0.870964
2.952022,0.856264
2.955244,0.840359
2.959764,0.825146
2.966502,0.802515
2.971193,0.781611
2.976025,0.761538
2.980533,0.743403
2.984960,0.721700
2.988579,0.705259
2.992474,0.686377
2.996373,0.669002
3.000044,0.649495
3.004184,0.631280
3.007297,0.614885
3.009861,0.593700
3.013094,0.573076
3.017457,0.555388
3.020650,0.534833
3.025358,0.514769
3.030259,0.491845
3.031842,0.475165
3.036776,0.459554
3.040752,0.441091
3.045157,0.418486
3.051288,0.393610
3.055308,0.371269
3.061431,0.348835
3.068768,0.323729
3.077444,0.294950
3.083438,0.270128
3.092574,0.246983
3.100455,0.227231
3.108531,0.208734
3.117390,0.187684
3.128752,0.165778
3.139582,0.148921
3.154614,0.131717
3.169417,0.116645
3.190715,0.100752
3.215945,0.087136
3.236436,0.075664
3.263526,0.063035
3.290244,0.054080
3.317825,0.045341
3.345872,0.037712
3.374398,0.031973
3.403414,0.028583
4.0,0.0
